n,CPLEX_TTS_process_time,CPLEX_TTS_clock_time,runid
9,0.16543987500000412,0.032209157943725586,32
9,0.1970714800000053,0.03835296630859375,33
9,0.17649920200000224,0.03168916702270508,34
9,0.1795177059999986,0.0330808162689209,35
9,0.15148768300001336,0.030231475830078125,36
9,0.25266194299999256,0.042356252670288086,37
9,0.16336705000000507,0.030439376831054688,38
9,0.1960968580000042,0.03336286544799805,39
9,0.25858925,0.03791093826293945,40
9,0.19770690699999705,0.034514427185058594,41
9,0.1770480399999883,0.032961368560791016,42
9,0.2153650400000089,0.03723406791687012,43
9,0.1679336739999968,0.030582904815673828,44
9,0.2085394860000065,0.03861498832702637,45
9,0.22373284000001092,0.03629636764526367,46
9,0.1838148280000098,0.03298068046569824,47
9,0.16752226800001324,0.03215146064758301,48
9,0.18467247200000259,0.03296923637390137,49
9,0.18480660400000204,0.037345170974731445,50
9,0.20700074900000232,0.03314518928527832,51
9,0.18215266199999292,0.03548765182495117,52
9,0.17570318999999301,0.03461861610412598,53
9,0.17166030699999624,0.03184819221496582,54
9,0.19696332699999175,0.03736615180969238,55
9,0.23277521699999681,0.03606557846069336,56
9,0.18511187299999676,0.03345990180969238,57
9,0.1884413180000024,0.03571343421936035,58
9,0.1656274829999944,0.036513328552246094,59
9,0.23291979000001106,0.037221431732177734,60
9,0.21982570699999826,0.039319515228271484,61
9,0.17132290000000694,0.031670570373535156,62
9,0.16791523700000255,0.03450369834899902,63
9,0.2775219749999991,0.0399932861328125,64
9,0.21328941800000223,0.034595489501953125,65
9,0.146276266000001,0.03250575065612793,66
9,0.16447927199999413,0.03183770179748535,67
9,0.181979455000004,0.034743309020996094,68
9,0.2198495600000001,0.036113739013671875,69
9,0.21240546200000665,0.036400794982910156,70
9,0.19283736599999202,0.03696274757385254,71
9,0.17511184800000024,0.03207969665527344,72
9,0.22366581900000426,0.039330482482910156,73
9,0.19465755800000295,0.03369641304016113,74
9,0.22250767699999585,0.03650784492492676,75
9,0.18627613700000722,0.036023855209350586,76
9,0.2641031909999896,0.03806614875793457,77
9,0.18234494600000062,0.03362274169921875,78
9,0.18678192599999477,0.0332646369934082,79
9,0.1611693699999961,0.03392648696899414,80
9,0.1584842540000011,0.03061652183532715,81
9,0.15363580400000387,0.030176401138305664,82
9,0.24928037700000516,0.038339853286743164,83
9,0.20897968200000605,0.0341951847076416,84
9,0.17283858300000077,0.035314321517944336,85
9,0.3359660179999935,0.044470787048339844,86
9,0.238705068999991,0.04183697700500488,87
9,0.17049586999999633,0.03148651123046875,88
9,0.23324260799999763,0.036928415298461914,89
9,0.1680807859999902,0.03190732002258301,90
9,0.15998201700000436,0.03143572807312012,91
9,0.21262635000000785,0.034659385681152344,92
9,0.24943061599999794,0.03814530372619629,93
9,0.22033282299999257,0.035877227783203125,94
9,0.23744223199999226,0.03711676597595215,95
9,0.15275959800000294,0.030756711959838867,96
9,0.21459242299999914,0.03443098068237305,97
9,0.18940800599999363,0.03694772720336914,98
9,0.2227736130000011,0.03650307655334473,99
10,0.20398839399999247,0.038549184799194336,0
10,0.318240705000008,0.04974842071533203,1
10,0.22380236700000466,0.03995656967163086,2
10,0.22183463799999004,0.03943586349487305,3
10,0.5283150610000007,0.05980944633483887,4
10,0.2336676280000063,0.03717947006225586,5
10,0.3999963349999973,0.060260772705078125,6
10,0.22528226100000381,0.03711247444152832,7
10,0.4338455529999976,0.05731320381164551,8
10,0.22654040700000166,0.03713726997375488,9
10,0.21655336700000305,0.0408329963684082,10
10,0.20688800199999946,0.03815102577209473,11
10,0.22126551399999528,0.04083442687988281,12
10,0.22560896100000605,0.04496884346008301,13
10,0.2485497830000014,0.039208412170410156,14
10,0.24392387299999996,0.03894996643066406,15
10,0.21289513199999988,0.04093480110168457,16
10,0.22667615999999668,0.04189419746398926,17
10,0.2629296930000038,0.04164862632751465,18
10,0.24618662099999256,0.039215803146362305,19
10,0.37765893399999584,0.048252105712890625,20
10,0.21366781100000765,0.040468454360961914,21
10,0.21901029999999366,0.04046154022216797,22
10,0.2398501280000005,0.04525876045227051,23
10,0.22796533300000021,0.0410609245300293,24
10,0.25937200900000335,0.04247593879699707,25
10,0.24804729299999906,0.0401310920715332,26
10,0.2650265579999882,0.04267549514770508,27
10,0.2279430140000045,0.04100179672241211,28
10,0.27965768199999275,0.04163193702697754,29
10,0.22201611900000273,0.03940320014953613,30
10,0.22447923499998979,0.0407099723815918,31
10,0.2709054230000021,0.04224586486816406,32
10,0.36327274700001055,0.04843759536743164,33
10,0.22282452299999989,0.03710603713989258,34
10,0.2193434200000013,0.03650999069213867,35
10,0.28324865999999815,0.05516195297241211,36
10,0.31470864499999607,0.046021461486816406,37
10,0.3495632759999978,0.05024886131286621,38
10,0.24245199700000342,0.04023337364196777,39
10,0.18868327199999158,0.034349918365478516,40
10,0.1916109769999963,0.03532910346984863,41
10,0.22414500300000384,0.03639578819274902,42
10,0.268060382999991,0.03900456428527832,43
10,0.19484311299999035,0.03634381294250488,44
10,0.2120671630000004,0.03804826736450195,45
10,0.19926251900000125,0.03685951232910156,46
10,0.19858833600000025,0.036534786224365234,47
10,0.22349463100000833,0.04104161262512207,48
10,0.2987306830000023,0.05590176582336426,49
10,0.21248795600000392,0.04054737091064453,50
10,0.2119902349999876,0.03585934638977051,51
10,0.20656533200001093,0.03713345527648926,52
10,0.22526645599999995,0.039063453674316406,53
10,0.20101499100000808,0.03712892532348633,54
10,0.4216094880000014,0.06612753868103027,55
10,0.24375350100000048,0.03935742378234863,56
10,0.18158069099999352,0.033071279525756836,57
10,0.2083311850000058,0.03650522232055664,58
10,0.2382338620000013,0.04238581657409668,59
10,0.22847697299999936,0.03737783432006836,60
10,0.23117122599998652,0.03767275810241699,61
10,0.24232840700000224,0.03748035430908203,62
10,0.22972557700001062,0.04312872886657715,63
10,0.21641400699999735,0.03665041923522949,64
10,0.31824098500000275,0.047335147857666016,65
10,0.21509069500000066,0.03787517547607422,66
10,0.23372011300000395,0.04007863998413086,67
10,0.221926517,0.04412484169006348,68
10,0.2006156059999995,0.035080671310424805,69
10,0.33763975099999755,0.04606294631958008,70
10,0.22380067199999587,0.04320240020751953,71
10,0.2300691929999914,0.03657078742980957,72
10,0.22600131199999396,0.03972172737121582,73
10,0.25749946300000204,0.045542001724243164,74
10,0.2414924830000018,0.040134429931640625,75
10,0.2266292560000096,0.03971695899963379,76
10,0.25295251900000437,0.03977322578430176,77
10,0.2429396550000007,0.04295086860656738,78
10,0.22621176099998763,0.041129350662231445,79
10,0.33841140600000585,0.05019402503967285,80
10,0.21977291500000717,0.03920245170593262,81
10,0.3184559959999973,0.04387688636779785,82
10,0.1900068329999982,0.033986806869506836,83
10,0.24131940099999838,0.04520750045776367,84
10,0.1873622859999955,0.0339510440826416,85
10,0.21647622799999056,0.04016375541687012,86
10,0.3818616770000034,0.050452470779418945,87
10,0.21650989300000845,0.03998923301696777,88
10,0.22191497800000093,0.04280233383178711,89
10,0.2318001479999907,0.03785395622253418,90
10,0.24135207199999797,0.039429426193237305,91
10,0.21708589099999642,0.040062904357910156,92
10,0.21877259000000038,0.04331064224243164,93
10,0.25221851999999956,0.042910099029541016,94
10,0.2038601129999904,0.03541445732116699,95
10,0.24581137500000239,0.03767085075378418,96
10,0.18949761400000398,0.03358864784240723,97
10,0.2432904049999962,0.04137873649597168,98
10,0.28139864999999986,0.045068979263305664,99
11,0.11962498299999424,0.0332186222076416,0
11,0.1248994649999986,0.03597235679626465,1
11,0.18968911499999308,0.03893709182739258,2
11,0.1939642469999967,0.034494876861572266,3
11,0.30483761299998946,0.04569435119628906,4
11,0.1523585129999958,0.0363771915435791,5
11,0.12035587200000464,0.03293752670288086,6
11,0.09568364500000826,0.03389859199523926,7
11,0.13888487299999497,0.03325510025024414,8
11,0.10457067800000175,0.034442901611328125,9
11,0.2347568659999979,0.03743100166320801,10
11,0.1747755720000015,0.03444099426269531,11
11,0.17330897600000128,0.036096811294555664,12
11,0.11328432099999475,0.035193443298339844,13
11,0.12298059299999409,0.033896446228027344,14
11,0.14519482500000436,0.03148531913757324,15
11,0.1552861219999926,0.03331756591796875,16
11,0.1424403349999892,0.033159732818603516,17
11,0.1243900789999941,0.030524730682373047,18
11,0.25732112700001153,0.0390932559967041,19
11,0.23759791200001246,0.04162001609802246,20
11,0.1487771900000041,0.037554264068603516,21
11,0.37182369900000367,0.04759693145751953,22
11,0.10687570900000765,0.03430676460266113,23
11,0.1436500380000041,0.0375211238861084,24
11,0.12066502599999751,0.0359344482421875,25
11,0.14613913899999886,0.0319058895111084,26
11,0.13059718400000975,0.03557133674621582,27
11,0.1055099990000059,0.03173542022705078,28
11,0.11265815899999154,0.03402066230773926,29
11,0.3053676590000123,0.04236197471618652,30
11,0.22383798499998875,0.037283897399902344,31
11,0.13201683899998784,0.03547549247741699,32
11,0.1947705280000065,0.0377197265625,33
11,0.1777451439999993,0.04277491569519043,34
11,0.15689495399999487,0.032674312591552734,35
11,0.1532693109999883,0.03475785255432129,36
11,0.11499140800000873,0.029959917068481445,37
11,0.17478782499999568,0.04169797897338867,38
11,0.1675006830000001,0.03547382354736328,39
11,0.13138055299999962,0.040149688720703125,40
11,0.21321975600000087,0.03724312782287598,41
11,0.14317835600000706,0.03612327575683594,42
11,0.137387559000004,0.03246617317199707,43
11,0.16921744299999375,0.03724861145019531,44
11,0.15030086599999493,0.03781938552856445,45
11,0.1152797000000021,0.030092239379882812,46
11,0.2848771470000031,0.043118953704833984,47
11,0.10668974299998979,0.03379940986633301,48
11,0.14361652700000604,0.03281998634338379,49
11,0.2077925520000008,0.038574934005737305,50
11,0.1718830699999927,0.03578448295593262,51
11,0.1029340750000074,0.029952287673950195,52
11,0.2732721670000018,0.04083585739135742,53
11,0.27006557299999656,0.03970479965209961,54
11,0.12451528199999018,0.03197789192199707,55
11,0.12661848099999418,0.034543752670288086,56
11,0.11248181700000259,0.03302931785583496,57
11,0.3088157339999924,0.046715497970581055,58
11,0.13617800299999772,0.035439252853393555,59
11,0.18376291900000297,0.03693580627441406,60
11,0.13974741000001245,0.0350804328918457,61
11,0.18555339200000276,0.03734874725341797,62
11,0.09331923400000619,0.029710054397583008,63
11,0.2687453500000032,0.04131007194519043,64
11,0.1176682790000001,0.031495094299316406,65
11,0.14916219999999214,0.0391082763671875,66
11,0.19924763800000278,0.035913944244384766,67
11,0.16514919200000122,0.03463625907897949,68
11,0.1337121039999971,0.032250165939331055,69
11,0.1895443080000092,0.034834861755371094,70
11,0.1692373630000077,0.03780221939086914,71
11,0.11729901900000073,0.033280134201049805,72
11,0.10196302900000376,0.038175106048583984,73
11,0.182662090000008,0.03431415557861328,74
11,0.11470596499999886,0.0344846248626709,75
11,0.13552629500000535,0.032642364501953125,76
11,0.18517573600000503,0.034209251403808594,77
11,0.17478502000000162,0.03268146514892578,78
11,0.13573986900000534,0.03320479393005371,79
11,0.12026885699999923,0.03286004066467285,80
11,0.17706407699999716,0.03734159469604492,81
11,0.14385849200000678,0.03281569480895996,82
11,0.09610863199999642,0.03032994270324707,83
11,0.39403260000000273,0.04902482032775879,84
11,0.12552861599999687,0.03244948387145996,85
11,0.1187183300000072,0.039257049560546875,86
11,0.14212170400000446,0.03432178497314453,87
11,0.11013377199999752,0.03748750686645508,88
11,0.13707395400000166,0.030461549758911133,89
11,0.10268634999999904,0.03426194190979004,90
11,0.10513240699999926,0.030721664428710938,91
11,0.14220874600000855,0.03536105155944824,92
11,0.24906286200000238,0.04289984703063965,93
11,0.1362959070000045,0.0348973274230957,94
11,0.14838446199999566,0.03276872634887695,95
11,0.13115382999998815,0.034830570220947266,96
11,0.24291726899998878,0.03945136070251465,97
11,0.138821183999994,0.03253817558288574,98
11,0.1562716450000039,0.03555774688720703,99
12,0.3551967100000013,0.054720401763916016,0
12,0.31842596699999604,0.05003714561462402,1
12,0.3050570939999915,0.04499483108520508,2
12,0.3311077739999888,0.04863786697387695,3
12,0.25471581700000456,0.04442906379699707,4
12,0.3088963929999977,0.05469083786010742,5
12,0.4528246289999913,0.059037208557128906,6
12,0.2701667400000076,0.04581260681152344,7
12,0.2761891490000039,0.04882335662841797,8
12,0.24612311699999623,0.04261922836303711,9
12,0.3369893260000083,0.05201435089111328,10
12,0.38602947199998994,0.05505967140197754,11
12,0.4076681439999845,0.05985593795776367,12
12,0.25673437000000376,0.04322695732116699,13
12,0.36715918799998803,0.05495119094848633,14
12,0.3153652059999956,0.0509951114654541,15
12,0.3073246200000028,0.05060529708862305,16
12,0.3405036020000125,0.051544189453125,17
12,0.3545045900000048,0.05243229866027832,18
12,0.3274530230000039,0.05174684524536133,19
12,0.28841192199999455,0.04872298240661621,20
12,0.28815009699999905,0.04718947410583496,21
12,0.29405969999999115,0.04608726501464844,22
12,0.33854241700001353,0.04639458656311035,23
12,0.36528716500001224,0.05510711669921875,24
12,0.33044649100000356,0.05243110656738281,25
12,0.26451983199999063,0.04437971115112305,26
12,0.278763787999992,0.049898386001586914,27
12,0.35019891999999686,0.05126380920410156,28
12,0.3072466389999988,0.04973125457763672,29
12,0.4302696219999973,0.05703616142272949,30
12,0.31091870800000265,0.04752635955810547,31
12,0.29151405999999724,0.04558229446411133,32
12,0.26564472599997657,0.04587221145629883,33
12,0.29177459400000316,0.049878835678100586,34
12,0.3881351729999949,0.05904793739318848,35
12,0.2546958960000154,0.04456639289855957,36
12,0.3485660689999861,0.05102419853210449,37
12,0.27513358499999185,0.04567861557006836,38
12,0.36529594500001394,0.04908585548400879,39
12,0.35184287499998845,0.05958223342895508,40
12,0.438792387999996,0.07209563255310059,41
12,0.4035673379999878,0.0554962158203125,42
12,0.28649140400000306,0.04461336135864258,43
12,0.40627777299999934,0.05380535125732422,44
12,0.2967967779999867,0.04706692695617676,45
12,0.25682590499999947,0.04377341270446777,46
12,0.4605070560000115,0.059216976165771484,47
12,0.28041110099999855,0.04838299751281738,48
12,0.26219023699999866,0.04540586471557617,49
12,0.27497634699997775,0.04311656951904297,50
12,0.27795703200001753,0.047328948974609375,51
12,0.4770242320000193,0.05919384956359863,52
12,0.2927413190000152,0.04599785804748535,53
12,0.3699602639999853,0.05507802963256836,54
12,0.31229267300000174,0.05232977867126465,55
12,0.362448698999998,0.05847978591918945,56
12,0.2866388930000028,0.04751706123352051,57
12,0.27327441599999247,0.0501255989074707,58
12,0.2429435440000134,0.04123520851135254,59
12,0.3134405160000142,0.051905155181884766,60
12,0.3171909979999725,0.05716967582702637,61
12,0.31330200200000036,0.04628157615661621,62
12,0.29910387200001765,0.04997611045837402,63
12,0.3463099610000029,0.048488616943359375,64
12,0.2663638120000087,0.0462651252746582,65
12,0.30284939000000577,0.0476071834564209,66
12,0.27435995900000876,0.04538679122924805,67
12,0.2991760749999912,0.05018472671508789,68
12,0.2526735179999946,0.04249286651611328,69
12,1.1158795459999737,0.11769580841064453,70
12,0.31170166499998686,0.046631813049316406,71
12,0.4165647320000119,0.060257673263549805,72
12,0.3423363919999929,0.052245378494262695,73
12,0.31565278099998295,0.04908275604248047,74
12,0.3241693849999763,0.048514604568481445,75
12,0.2860008940000114,0.04800868034362793,76
12,0.36112574099999506,0.05381417274475098,77
12,0.3285070370000085,0.05500960350036621,78
12,0.30607888500000513,0.04882073402404785,79
12,0.2970614990000229,0.0485532283782959,80
12,0.34070462799999746,0.05229949951171875,81
12,0.36519534900000394,0.05183982849121094,82
12,0.3235312540000166,0.04855537414550781,83
12,0.39334893700001317,0.054668426513671875,84
12,0.32117781499999865,0.048978328704833984,85
12,0.2626435219999905,0.04662466049194336,86
12,0.2628092550000076,0.042823076248168945,87
12,0.3460117690000004,0.0505831241607666,88
12,0.33570062399999756,0.052266597747802734,89
12,0.339344662000002,0.05278801918029785,90
12,0.3097085250000191,0.0473177433013916,91
12,0.2969804679999868,0.04457211494445801,92
12,0.37651579699999616,0.053620100021362305,93
12,0.4428671969999982,0.05756521224975586,94
12,0.3810595029999888,0.05032086372375488,95
12,0.2840404890000059,0.046774864196777344,96
12,0.3452304179999999,0.05419778823852539,97
12,0.3095503669999857,0.05353856086730957,98
12,0.2828459330000044,0.051069021224975586,99
13,0.17884090799998376,0.044031381607055664,0
13,0.1574472609999873,0.039516448974609375,1
13,0.3646974950000015,0.04989123344421387,2
13,0.13829571799999485,0.03948378562927246,3
13,0.16360157799999797,0.05167889595031738,4
13,0.1870576759999949,0.03881049156188965,5
13,0.3010306190000165,0.04921436309814453,6
13,0.17682501300001263,0.042069435119628906,7
13,0.22801533499998072,0.04667043685913086,8
13,0.2350962379999828,0.042691946029663086,9
13,0.20608999099999892,0.04057455062866211,10
13,0.3641573109999854,0.04996371269226074,11
13,0.18912814999998773,0.04864811897277832,12
13,0.32293615300000056,0.047315359115600586,13
13,0.1495108769999831,0.0437161922454834,14
13,0.1391468330000123,0.03847360610961914,15
13,0.2284477919999972,0.05006861686706543,16
13,0.349659666000008,0.05591917037963867,17
13,0.194782306999997,0.039689064025878906,18
13,0.23173254499999985,0.04822349548339844,19
13,0.26303881100000126,0.04174542427062988,20
13,0.2318748419999963,0.042955875396728516,21
13,0.23750736900001357,0.04627704620361328,22
13,0.3024976689999903,0.047237396240234375,23
13,0.14841916100002095,0.041761159896850586,24
13,0.2656383420000168,0.04717278480529785,25
13,0.22851973699999917,0.0456387996673584,26
13,0.2993778489999954,0.04602503776550293,27
13,0.4680055080000045,0.059309959411621094,28
13,0.1744902050000121,0.046492576599121094,29
13,0.42077778999998827,0.052536725997924805,30
13,0.25604276400000003,0.04422450065612793,31
13,0.5422561789999918,0.062006473541259766,32
13,0.2577152970000043,0.04444479942321777,33
13,0.23992867499998738,0.04046821594238281,34
13,0.4151072999999883,0.05399441719055176,35
13,0.1602840179999987,0.04427623748779297,36
13,0.22202656199999637,0.04262900352478027,37
13,0.14896243400002618,0.05002951622009277,38
13,0.1906565030000138,0.05031991004943848,39
13,0.17492600500000322,0.04270648956298828,40
13,0.23316796899999304,0.04888343811035156,41
13,0.18476175799997918,0.055496931076049805,42
13,0.23049854300001016,0.04535412788391113,43
13,0.2525541809999936,0.043447256088256836,44
13,0.31913288500001613,0.05233931541442871,45
13,0.2038445480000064,0.045011281967163086,46
13,0.20081130599999142,0.038771629333496094,47
13,0.23455155099998137,0.04491448402404785,48
13,0.3368632259999913,0.052865028381347656,49
13,0.23049162600000273,0.04479646682739258,50
13,0.3373846660000197,0.048847198486328125,51
13,0.4021205020000025,0.05368661880493164,52
13,0.3824166120000143,0.0520777702331543,53
13,0.24760882299997888,0.04437899589538574,54
13,0.22679762800001413,0.04332304000854492,55
13,0.18162930299999402,0.043929100036621094,56
13,0.30618288800002347,0.048677921295166016,57
13,0.268510789000004,0.04802227020263672,58
13,0.3423203349999824,0.048676252365112305,59
13,0.310015715999981,0.051737070083618164,60
13,0.19930073899999456,0.04890942573547363,61
13,0.21676500999998893,0.042691707611083984,62
13,0.19332388899999842,0.040167808532714844,63
13,0.2710814090000042,0.04599761962890625,64
13,0.1775568660000033,0.049466848373413086,65
13,0.1798965669999859,0.045697927474975586,66
13,0.29970761500001686,0.047896385192871094,67
13,0.25888969400000406,0.04674100875854492,68
13,0.23932819000000904,0.048209428787231445,69
13,0.2539004269999907,0.04589986801147461,70
13,0.30672636799999964,0.0450742244720459,71
13,0.14841818200000034,0.04412269592285156,72
13,0.2570602680000036,0.05126786231994629,73
13,0.20441653699998596,0.04496932029724121,74
13,0.2985424660000149,0.04731392860412598,75
13,0.17533627099999194,0.04590868949890137,76
13,0.2901871690000064,0.04822397232055664,77
13,0.4215266139999869,0.054549455642700195,78
13,0.18850798599999052,0.044962167739868164,79
13,0.24386802300000454,0.04508662223815918,80
13,0.14512463200000525,0.04259920120239258,81
13,0.16261682199998972,0.038529157638549805,82
13,0.19753850899999748,0.04859352111816406,83
13,0.22665733499999874,0.04766249656677246,84
13,0.1800363090000019,0.04188370704650879,85
13,0.1579275409999923,0.03655862808227539,86
13,0.23124192800000287,0.045233726501464844,87
13,0.19146885399999292,0.044846296310424805,88
13,0.1646736579999981,0.0445859432220459,89
13,0.25413200200000574,0.04918837547302246,90
13,0.36959218699999496,0.048334598541259766,91
13,0.20587964300000294,0.04353189468383789,92
13,0.34041602900001067,0.047890424728393555,93
13,0.18611652799998524,0.04225587844848633,94
13,0.35805972899999006,0.049799203872680664,95
13,0.2287411920000011,0.04462838172912598,96
13,0.2636050540000099,0.04504895210266113,97
13,0.27180252499999824,0.042330026626586914,98
13,0.18692005500000164,0.04024505615234375,99
14,1.102656508999985,0.11591720581054688,0
14,1.8711486169999887,0.20518922805786133,1
14,1.0597248830000012,0.1179499626159668,2
14,2.2584062740000093,0.21571922302246094,3
14,2.193047913000015,0.2260727882385254,4
14,2.2560526030000005,0.2053213119506836,5
14,1.3039408100000003,0.12836027145385742,6
14,0.8637536679999869,0.0997307300567627,7
14,2.1861057490000064,0.20677399635314941,8
14,1.505377261999996,0.1496415138244629,9
14,0.868966462000003,0.10004401206970215,10
14,1.7980011760000139,0.1720736026763916,11
14,0.8961922100000095,0.10670971870422363,12
14,2.0877703860000167,0.18727350234985352,13
14,1.4263568909999833,0.14303112030029297,14
14,2.093495547999993,0.23973321914672852,15
14,2.18636197699999,0.20458984375,16
14,1.0030988070000149,0.11279630661010742,17
14,2.4575070080000216,0.2447054386138916,18
14,2.093956813999995,0.19954228401184082,19
14,2.3002113130000055,0.2037370204925537,20
14,1.9248880789999987,0.20101118087768555,21
14,2.2216922689999876,0.2261669635772705,22
14,1.0122489799999812,0.11240005493164062,23
14,2.1970249340000123,0.20569491386413574,24
14,2.4435022890000084,0.23391127586364746,25
14,1.9268554770000037,0.21886825561523438,26
14,2.134699693000016,0.2192387580871582,27
14,1.3037628350000148,0.13222765922546387,28
14,2.2811159279999913,0.216902494430542,29
14,1.1529576910000117,0.12190389633178711,30
14,1.977865627,0.1799314022064209,31
14,1.5626656830000059,0.14819931983947754,32
14,1.6680925310000134,0.16004705429077148,33
14,1.1006443249999904,0.11822748184204102,34
14,2.071429710000018,0.20873546600341797,35
14,2.0935134780000055,0.18859004974365234,36
14,0.8577486289999854,0.10010361671447754,37
14,2.0113651860000346,0.2152693271636963,38
14,2.2944695589999924,0.22986698150634766,39
14,2.06161463899997,0.20393848419189453,40
14,1.7337706780000417,0.16380572319030762,41
14,1.2434011159999727,0.12815380096435547,42
14,1.027130489000001,0.1212615966796875,43
14,1.0180596029999833,0.11331343650817871,44
14,2.053047165999999,0.19603610038757324,45
14,1.5319867309999609,0.15482807159423828,46
14,1.0040063150000265,0.11122655868530273,47
14,2.189347082999973,0.19771790504455566,48
14,2.2493215470000223,0.22769832611083984,49
14,1.2700131599999622,0.1293504238128662,50
14,2.0090070169999876,0.19523096084594727,51
14,1.9625779120000288,0.19245409965515137,52
14,1.1139249340000106,0.12300229072570801,53
14,1.8991599530000371,0.19417214393615723,54
14,1.0843320850000282,0.12079000473022461,55
14,2.256232785999998,0.20266246795654297,56
14,2.177283225999986,0.2198200225830078,57
14,1.5015089899999907,0.1459348201751709,58
14,2.2323183230000154,0.22626137733459473,59
14,1.701380088999997,0.16272449493408203,60
14,1.3165158259999998,0.1351473331451416,61
14,1.970991373000004,0.18514251708984375,62
14,0.8501858340000013,0.09525012969970703,63
14,1.3722267900000134,0.13936471939086914,64
14,1.0263631340000074,0.11605668067932129,65
14,1.9860847290000265,0.21311092376708984,66
14,1.5478820299999825,0.14890766143798828,67
14,2.185657132000017,0.2108476161956787,68
14,2.1370756059999962,0.2000741958618164,69
14,1.5351398429999676,0.15441274642944336,70
14,2.0560438760000466,0.19861984252929688,71
14,2.3729429470000127,0.211897611618042,72
14,1.9679539420000083,0.18193888664245605,73
14,1.2378645759999927,0.1276998519897461,74
14,1.4494704680000154,0.14679360389709473,75
14,2.123279482999976,0.20197343826293945,76
14,1.5923322969999845,0.15892767906188965,77
14,1.945738735999953,0.20255184173583984,78
14,0.9888162190000003,0.1077582836151123,79
14,2.3152521740000225,0.2047741413116455,80
14,1.7142042629999992,0.16464829444885254,81
14,1.3149022729999729,0.1315302848815918,82
14,1.57491003399997,0.15679097175598145,83
14,1.32854394900005,0.1322627067565918,84
14,0.8752752579999878,0.10194611549377441,85
14,1.2939522129999546,0.13397002220153809,86
14,2.1642892899999993,0.22103166580200195,87
14,1.1726572920000535,0.12213563919067383,88
14,1.4137782889999926,0.14404630661010742,89
14,1.5345884079999905,0.14866971969604492,90
14,1.797235607999994,0.1684093475341797,91
14,2.1488005690000023,0.19960308074951172,92
14,1.9393905289999793,0.1927034854888916,93
14,2.176957093999988,0.22141027450561523,94
14,1.9767032180000115,0.20152616500854492,95
14,1.810608560999981,0.17922210693359375,96
14,2.140827992000027,0.20963406562805176,97
14,2.1651563140000007,0.2007589340209961,98
14,2.2010333590000073,0.2070479393005371,99
15,1.1354962629999932,0.1250934600830078,0
15,0.9788367599999788,0.11244058609008789,1
15,1.6428251120000255,0.17393994331359863,2
15,2.8026714709999965,0.2528221607208252,3
15,1.5667723140000476,0.15912866592407227,4
15,1.1429844049999929,0.12784838676452637,5
15,2.2079009820000124,0.21325302124023438,6
15,2.3064062820000117,0.21690630912780762,7
15,1.5963726690000044,0.16051435470581055,8
15,2.821027402000027,0.2435283660888672,9
15,1.5161199270000338,0.1543419361114502,10
15,1.8706590440000355,0.18682384490966797,11
15,1.329481052999995,0.13793373107910156,12
15,2.384982702000002,0.22385096549987793,13
15,1.4701180519999753,0.15019607543945312,14
15,2.1646087899999884,0.20328593254089355,15
15,1.8215565649999803,0.17590069770812988,16
15,2.2495973400000366,0.21015453338623047,17
15,1.8801347520000036,0.1988365650177002,18
15,1.513502571999993,0.1510324478149414,19
15,2.5252917130000014,0.22784972190856934,20
15,1.4551618680000047,0.1457822322845459,21
15,1.9217214239999976,0.1871347427368164,22
15,2.3178158409999696,0.2138514518737793,23
15,2.0526908790000107,0.20774006843566895,24
15,2.040810480999994,0.22345447540283203,25
15,2.0238722369999778,0.20592951774597168,26
15,1.4138721589999932,0.14776182174682617,27
15,2.426004728999999,0.21269607543945312,28
15,1.4468888179999908,0.1453385353088379,29
15,1.0983580999999845,0.11912703514099121,30
15,1.6157163170000217,0.1579430103302002,31
15,2.1478337379999743,0.20940756797790527,32
15,2.2670092029999864,0.21502399444580078,33
15,2.3734277320000388,0.21638059616088867,34
15,2.112025891999963,0.1977689266204834,35
15,2.2899497430000224,0.2127246856689453,36
15,2.114020683000035,0.23255586624145508,37
15,2.4532886429999508,0.23387575149536133,38
15,1.8755003979999856,0.17795467376708984,39
15,1.8587034160000258,0.19983744621276855,40
15,2.037816948999989,0.1923224925994873,41
15,1.1755762679999862,0.1295008659362793,42
15,1.4959745080000175,0.15294933319091797,43
15,1.2823515069999871,0.1434636116027832,44
15,1.8600455260000217,0.2032787799835205,45
15,2.945382006999978,0.2599196434020996,46
15,1.4863920500000063,0.15272116661071777,47
15,2.350280244999965,0.22049522399902344,48
15,2.080714333000003,0.20196223258972168,49
15,2.4754009750000137,0.21759891510009766,50
15,2.190475767999999,0.20132207870483398,51
15,2.142626603999986,0.20209050178527832,52
15,2.038873560000013,0.2053523063659668,53
15,1.799649919999979,0.1826467514038086,54
15,1.1758117800000036,0.1212608814239502,55
15,2.0849253949999706,0.21683335304260254,56
15,3.125219113000014,0.2904493808746338,57
15,1.1209430470000257,0.12474894523620605,58
15,2.826246936000018,0.2707858085632324,59
15,2.228394719999983,0.23207974433898926,60
15,2.139872533000016,0.19483470916748047,61
15,1.282016710999983,0.13182330131530762,62
15,2.346544205999976,0.24132204055786133,63
15,1.5171648350000169,0.15499377250671387,64
15,1.153229950000025,0.12787461280822754,65
15,0.86331308299998,0.10106992721557617,66
15,2.350434075999999,0.22886109352111816,67
15,1.9426668039999981,0.18591833114624023,68
15,2.2537900799999875,0.23331904411315918,69
